"","inbred","cassette","condition","image","replicate","length"
"4101","VA26",20,"ww","20220113-183506-plate_020",7,0.44083157
"4102","VA26",20,"ww","20220113-183506-plate_020",6,0.7777004
"4103","VA26",20,"ww","20220113-183506-plate_020",5,0.95407075
"4104","VA26",20,"ww","20220113-183506-plate_020",4,0.20781885
"4105","VA26",20,"ww","20220113-183506-plate_020",3,0.6669107
"4106","VA26",20,"ww","20220113-183506-plate_020",2,0.34644976
"4107","VA26",20,"ww","20220113-183506-plate_020",1,0.7987088
"4108","VA26",20,"ww","20220115-003506-plate_020",10,0
"4109","VA26",20,"ww","20220115-003506-plate_020",9,0
"4110","VA26",20,"ww","20220115-003506-plate_020",8,0
"4111","VA26",20,"ww","20220115-003506-plate_020",7,3.8869584
"4112","VA26",20,"ww","20220115-003506-plate_020",6,3.1202047
"4113","VA26",20,"ww","20220115-003506-plate_020",5,4.2503586
"4114","VA26",20,"ww","20220115-003506-plate_020",4,0.46885768
"4115","VA26",20,"ww","20220115-003506-plate_020",3,1.8847936
"4116","VA26",20,"ww","20220115-003506-plate_020",2,2.3413632
"4117","VA26",20,"ww","20220115-003506-plate_020",1,3.5933511
"4118","VA26",33,"ws","20220113-183759-plate_033",10,0
"4119","VA26",33,"ws","20220113-183759-plate_033",9,0
"4120","VA26",33,"ws","20220113-183759-plate_033",8,0
"4121","VA26",33,"ws","20220113-183759-plate_033",7,0
"4122","VA26",33,"ws","20220113-183759-plate_033",6,0.3947149
"4123","VA26",33,"ws","20220113-183759-plate_033",5,0.47789505
"4124","VA26",33,"ws","20220113-183759-plate_033",4,0.22907439
"4125","VA26",33,"ws","20220113-183759-plate_033",3,0.27335906
"4126","VA26",33,"ws","20220113-183759-plate_033",2,0.38069814
"4127","VA26",33,"ws","20220113-183759-plate_033",1,0.6869909
"4128","VA26",33,"ws","20220115-003800-plate_033",10,0.7520307
"4129","VA26",33,"ws","20220115-003800-plate_033",9,0.30580977
"4130","VA26",33,"ws","20220115-003800-plate_033",8,0
"4131","VA26",33,"ws","20220115-003800-plate_033",7,0.7982061
"4132","VA26",33,"ws","20220115-003800-plate_033",6,1.5031018
"4133","VA26",33,"ws","20220115-003800-plate_033",5,1.6129934
"4134","VA26",33,"ws","20220115-003800-plate_033",4,1.4155319
"4135","VA26",33,"ws","20220115-003800-plate_033",3,1.3028687
"4136","VA26",33,"ws","20220115-003800-plate_033",2,1.4845647
"4137","VA26",33,"ws","20220115-003800-plate_033",1,2.0646255
"4138","VA59",20,"ww","20220120-212759-plate_020",10,0
"4139","VA59",20,"ww","20220120-212759-plate_020",9,0
"4140","VA59",20,"ww","20220120-212759-plate_020",8,0
"4141","VA59",20,"ww","20220120-212759-plate_020",7,0
"4142","VA59",20,"ww","20220120-212759-plate_020",6,0
"4143","VA59",20,"ww","20220120-212759-plate_020",5,0
"4144","VA59",20,"ww","20220120-212759-plate_020",4,0
"4145","VA59",20,"ww","20220120-212759-plate_020",3,0
"4146","VA59",20,"ww","20220120-212759-plate_020",2,0
"4147","VA59",20,"ww","20220120-212759-plate_020",1,0.6024742
"4148","VA59",20,"ww","20220122-032800-plate_020",10,1.5289088
"4149","VA59",20,"ww","20220122-032800-plate_020",9,1.7510853
"4150","VA59",20,"ww","20220122-032800-plate_020",5,1.6774027
"4151","VA59",20,"ww","20220122-032800-plate_020",4,1.2363445
"4152","VA59",20,"ww","20220122-032800-plate_020",8,0.55247086
"4153","VA59",20,"ww","20220122-032800-plate_020",3,1.7095972
"4154","VA59",20,"ww","20220122-032800-plate_020",2,1.968305
"4155","VA59",20,"ww","20220122-032800-plate_020",7,1.6590685
"4156","VA59",20,"ww","20220122-032800-plate_020",6,1.9252611
"4157","VA59",20,"ww","20220122-032800-plate_020",1,3.603418
"4158","VA59",33,"ws","20220120-214001-plate_033",10,0
"4159","VA59",33,"ws","20220120-214001-plate_033",5,0.09791209
"4160","VA59",33,"ws","20220120-214001-plate_033",9,0
"4161","VA59",33,"ws","20220120-214001-plate_033",8,0
"4162","VA59",33,"ws","20220120-214001-plate_033",4,0
"4163","VA59",33,"ws","20220120-214001-plate_033",3,0
"4164","VA59",33,"ws","20220120-214001-plate_033",7,0.22119135
"4165","VA59",33,"ws","20220120-214001-plate_033",2,0.12727273
"4166","VA59",33,"ws","20220120-214001-plate_033",6,0
"4167","VA59",33,"ws","20220120-214001-plate_033",1,0.21969174
"4168","VA59",33,"ws","20220122-034001-plate_033",1,1.8575938
"4169","VA59",33,"ws","20220122-034001-plate_033",2,1.7794914
"4170","VA59",33,"ws","20220122-034001-plate_033",7,1.7229943
"4171","VA59",33,"ws","20220122-034001-plate_033",3,1.4121025
"4172","VA59",33,"ws","20220122-034001-plate_033",10,1.1193515
"4173","VA59",33,"ws","20220122-034001-plate_033",8,2.0518484
"4174","VA59",33,"ws","20220122-034001-plate_033",5,1.7000438
"4175","VA59",33,"ws","20220122-034001-plate_033",9,1.2554762
"4176","VA59",33,"ws","20220122-034001-plate_033",4,1.232052
"4177","VA59",33,"ws","20220122-034001-plate_033",6,0.9562989
"4178","A679",21,"ww","20220120-212506-plate_021",3,0.8208997
"4179","A679",21,"ww","20220120-212506-plate_021",10,0.41158658
"4180","A679",21,"ww","20220120-212506-plate_021",9,0.8608464
"4181","A679",21,"ww","20220120-212506-plate_021",7,0.30093065
"4182","A679",21,"ww","20220120-212506-plate_021",8,0.82185704
"4183","A679",21,"ww","20220120-212506-plate_021",6,0.6508162
"4184","A679",21,"ww","20220120-212506-plate_021",5,0
"4185","A679",21,"ww","20220120-212506-plate_021",4,0.30512953
"4186","A679",21,"ww","20220120-212506-plate_021",2,0.7728009
"4187","A679",21,"ww","20220120-212506-plate_021",1,0.4407825
"4188","A679",21,"ww","20220122-032507-plate_021",10,0.60326946
"4189","A679",21,"ww","20220122-032507-plate_021",9,1.7897379
"4190","A679",21,"ww","20220122-032507-plate_021",8,1.5251914
"4191","A679",21,"ww","20220122-032507-plate_021",7,2.2212706
"4192","A679",21,"ww","20220122-032507-plate_021",6,4.476872
"4193","A679",21,"ww","20220122-032507-plate_021",5,0
"4194","A679",21,"ww","20220122-032507-plate_021",4,0.9172679
"4195","A679",21,"ww","20220122-032507-plate_021",3,2.9058933
"4196","A679",21,"ww","20220122-032507-plate_021",2,2.2139275
"4197","A679",21,"ww","20220122-032507-plate_021",1,3.4812589
"4198","A679",26,"ws","20220120-213059-plate_026",8,0.6133501
"4199","A679",26,"ws","20220120-213059-plate_026",9,0.54058427
"4200","A679",26,"ws","20220120-213059-plate_026",10,0.43674222
"4201","A679",26,"ws","20220120-213059-plate_026",6,0.18272501
"4202","A679",26,"ws","20220120-213059-plate_026",5,0
"4203","A679",26,"ws","20220120-213059-plate_026",3,0.67828894
"4204","A679",26,"ws","20220120-213059-plate_026",7,0.2874798
"4205","A679",26,"ws","20220120-213059-plate_026",4,0.4065578
"4206","A679",26,"ws","20220120-213059-plate_026",2,0.5487156
"4207","A679",26,"ws","20220120-213059-plate_026",1,0.3677045
"4208","A679",26,"ws","20220122-033100-plate_026",5,0.8303777
"4209","A679",26,"ws","20220122-033100-plate_026",10,1.8735164
"4210","A679",26,"ws","20220122-033100-plate_026",1,1.9717469
"4211","A679",26,"ws","20220122-033100-plate_026",8,2.5267787
"4212","A679",26,"ws","20220122-033100-plate_026",2,1.0320529
"4213","A679",26,"ws","20220122-033100-plate_026",4,1.983154
"4214","A679",26,"ws","20220122-033100-plate_026",3,2.0930681
"4215","A679",26,"ws","20220122-033100-plate_026",6,0.42717144
"4216","A679",26,"ws","20220122-033100-plate_026",9,1.5707034
"4217","A679",26,"ws","20220122-033100-plate_026",7,2.1666179
"4218","NC324",23,"ww","20220120-213400-plate_023",10,0.84492147
"4219","NC324",23,"ww","20220120-213400-plate_023",8,0.9498276
"4220","NC324",23,"ww","20220120-213400-plate_023",9,0.94373816
"4221","NC324",23,"ww","20220120-213400-plate_023",6,0.8938738
"4222","NC324",23,"ww","20220120-213400-plate_023",7,1.497215
"4223","NC324",23,"ww","20220120-213400-plate_023",5,1.1140397
"4224","NC324",23,"ww","20220120-213400-plate_023",4,1.243501
"4225","NC324",23,"ww","20220120-213400-plate_023",3,0.8547388
"4226","NC324",23,"ww","20220120-213400-plate_023",2,1.5380286
"4227","NC324",23,"ww","20220120-213400-plate_023",1,1.2294141
"4228","NC324",23,"ww","20220122-033400-plate_023",10,3.2298303
"4229","NC324",23,"ww","20220122-033400-plate_023",9,3.7395692
"4230","NC324",23,"ww","20220122-033400-plate_023",8,3.4065673
"4231","NC324",23,"ww","20220122-033400-plate_023",5,3.8203175
"4232","NC324",23,"ww","20220122-033400-plate_023",7,5.2646065
"4233","NC324",23,"ww","20220122-033400-plate_023",6,3.1901562
"4234","NC324",23,"ww","20220122-033400-plate_023",4,4.4223123
"4235","NC324",23,"ww","20220122-033400-plate_023",3,3.4391394
"4236","NC324",23,"ww","20220122-033400-plate_023",2,5.2739186
"4237","NC324",23,"ww","20220122-033400-plate_023",1,1.2226081
"4238","NC324",29,"ws","20220120-213702-plate_029",4,0.9812487
"4239","NC324",29,"ws","20220120-213702-plate_029",9,0.82923144
"4240","NC324",29,"ws","20220120-213702-plate_029",1,1.4707823
"4241","NC324",29,"ws","20220120-213702-plate_029",5,1.0168058
"4242","NC324",29,"ws","20220120-213702-plate_029",10,0.83700687
"4243","NC324",29,"ws","20220120-213702-plate_029",6,0.71126986
"4244","NC324",29,"ws","20220120-213702-plate_029",3,1.0737063
"4245","NC324",29,"ws","20220120-213702-plate_029",2,1.0063685
"4246","NC324",29,"ws","20220120-213702-plate_029",8,0.47529095
"4247","NC324",29,"ws","20220120-213702-plate_029",7,0.97382957
"4248","NC324",29,"ws","20220122-033702-plate_029",4,2.8634648
"4249","NC324",29,"ws","20220122-033702-plate_029",3,2.7764847
"4250","NC324",29,"ws","20220122-033702-plate_029",5,2.746511
"4251","NC324",29,"ws","20220122-033702-plate_029",10,2.4640155
"4252","NC324",29,"ws","20220122-033702-plate_029",9,2.699996
"4253","NC324",29,"ws","20220122-033702-plate_029",8,2.7426739
"4254","NC324",29,"ws","20220122-033702-plate_029",6,2.578955
"4255","NC324",29,"ws","20220122-033702-plate_029",7,2.7872562
"4256","NC324",29,"ws","20220122-033702-plate_029",2,2.515762
"4257","NC324",29,"ws","20220122-033702-plate_029",1,3.0504088
"4258","W22",20,"ww","20220127-213206-plate_020",10,0.114754595
"4259","W22",20,"ww","20220127-213206-plate_020",9,0.29348496
"4260","W22",20,"ww","20220127-213206-plate_020",8,0
"4261","W22",20,"ww","20220127-213206-plate_020",7,0.7142499
"4262","W22",20,"ww","20220127-213206-plate_020",6,0.8412898
"4263","W22",20,"ww","20220127-213206-plate_020",5,0.49322128
"4264","W22",20,"ww","20220127-213206-plate_020",4,0.36930382
"4265","W22",20,"ww","20220127-213206-plate_020",3,0.6706593
"4266","W22",20,"ww","20220127-213206-plate_020",2,0.7362209
"4267","W22",20,"ww","20220127-213206-plate_020",1,0.87474614
"4268","W22",20,"ww","20220129-033206-plate_020",10,1.6040238
"4269","W22",20,"ww","20220129-033206-plate_020",9,3.0405214
"4270","W22",20,"ww","20220129-033206-plate_020",8,2.2131658
"4271","W22",20,"ww","20220129-033206-plate_020",7,2.7302918
"4272","W22",20,"ww","20220129-033206-plate_020",6,3.67124
"4273","W22",20,"ww","20220129-033206-plate_020",5,3.6586914
"4274","W22",20,"ww","20220129-033206-plate_020",4,1.4800057
"4275","W22",20,"ww","20220129-033206-plate_020",3,0.82040095
"4276","W22",20,"ww","20220129-033206-plate_020",2,2.4141302
"4277","W22",20,"ww","20220129-033206-plate_020",1,3.8971763
"4278","W22",29,"ws","20220127-214402-plate_029",10,0.16350062
"4279","W22",29,"ws","20220127-214402-plate_029",9,0.27258548
"4280","W22",29,"ws","20220127-214402-plate_029",8,0.2935069
"4281","W22",29,"ws","20220127-214402-plate_029",7,0.66396356
"4282","W22",29,"ws","20220127-214402-plate_029",6,0.42821944
"4283","W22",29,"ws","20220127-214402-plate_029",5,0.3650985
"4284","W22",29,"ws","20220127-214402-plate_029",4,0.29347038
"4285","W22",29,"ws","20220127-214402-plate_029",3,0.554622
"4286","W22",29,"ws","20220127-214402-plate_029",2,0.42481956
"4287","W22",29,"ws","20220127-214402-plate_029",1,0.59027106
"4288","W22",29,"ws","20220129-034402-plate_029",10,0
"4289","W22",29,"ws","20220129-034402-plate_029",9,0.51917225
"4290","W22",29,"ws","20220129-034402-plate_029",8,0.9953611
"4291","W22",29,"ws","20220129-034402-plate_029",7,0.77654916
"4292","W22",29,"ws","20220129-034402-plate_029",6,0.61066246
"4293","W22",29,"ws","20220129-034402-plate_029",5,1.0074779
"4294","W22",29,"ws","20220129-034402-plate_029",4,1.1238259
"4295","W22",29,"ws","20220129-034402-plate_029",3,2.3195782
"4296","W22",29,"ws","20220129-034402-plate_029",2,0.4931635
"4297","W22",29,"ws","20220129-034402-plate_029",1,2.139181
"4298","TX303",23,"ww","20220127-213800-plate_023",10,0
"4299","TX303",23,"ww","20220127-213800-plate_023",9,0
"4300","TX303",23,"ww","20220127-213800-plate_023",8,0
"4301","TX303",23,"ww","20220127-213800-plate_023",7,0
"4302","TX303",23,"ww","20220127-213800-plate_023",6,0
"4303","TX303",23,"ww","20220127-213800-plate_023",5,0
"4304","TX303",23,"ww","20220127-213800-plate_023",4,0
"4305","TX303",23,"ww","20220127-213800-plate_023",3,0
"4306","TX303",23,"ww","20220127-213800-plate_023",2,0
"4307","TX303",23,"ww","20220127-213800-plate_023",1,0
"4308","TX303",23,"ww","20220129-033800-plate_023",10,1.2052653
"4309","TX303",23,"ww","20220129-033800-plate_023",8,1.8003165
"4310","TX303",23,"ww","20220129-033800-plate_023",7,1.8607215
"4311","TX303",23,"ww","20220129-033800-plate_023",6,0
"4312","TX303",23,"ww","20220129-033800-plate_023",5,0
"4313","TX303",23,"ww","20220129-033800-plate_023",4,2.0515192
"4314","TX303",23,"ww","20220129-033800-plate_023",3,0
"4315","TX303",23,"ww","20220129-033800-plate_023",2,0.9157159
"4316","TX303",23,"ww","20220129-033800-plate_023",1,0
"4317","TX303",33,"ws","20220127-214100-plate_033",10,0
"4318","TX303",33,"ws","20220127-214100-plate_033",9,0
"4319","TX303",33,"ws","20220127-214100-plate_033",8,0
"4320","TX303",33,"ws","20220127-214100-plate_033",7,0
"4321","TX303",33,"ws","20220127-214100-plate_033",6,0
"4322","TX303",33,"ws","20220127-214100-plate_033",5,0
"4323","TX303",33,"ws","20220127-214100-plate_033",4,0
"4324","TX303",33,"ws","20220127-214100-plate_033",3,0
"4325","TX303",33,"ws","20220127-214100-plate_033",2,0
"4326","TX303",33,"ws","20220127-214100-plate_033",1,0
"4327","TX303",33,"ws","20220129-034100-plate_033",10,1.0211042
"4328","TX303",33,"ws","20220129-034100-plate_033",9,0
"4329","TX303",33,"ws","20220129-034100-plate_033",8,1.7737648
"4330","TX303",33,"ws","20220129-034100-plate_033",7,1.9241475
"4331","TX303",33,"ws","20220129-034100-plate_033",6,0
"4332","TX303",33,"ws","20220129-034100-plate_033",5,0
"4333","TX303",33,"ws","20220129-034100-plate_033",4,0
"4334","TX303",33,"ws","20220129-034100-plate_033",3,0
"4335","TX303",33,"ws","20220129-034100-plate_033",2,0
"4336","TX303",33,"ws","20220129-034100-plate_033",1,0.7713892
"4337","4226",20,"ww","20220210-205500-plate_020",10,0.31122258
"4338","4226",20,"ww","20220210-205500-plate_020",7,0.581622
"4339","4226",20,"ww","20220210-205500-plate_020",6,0.22164243
"4340","4226",20,"ww","20220210-205500-plate_020",5,0.51951295
"4341","4226",20,"ww","20220210-205500-plate_020",4,0.49829555
"4342","4226",20,"ww","20220210-205500-plate_020",3,0.6564214
"4343","4226",20,"ww","20220210-205500-plate_020",2,0.5347433
"4344","4226",20,"ww","20220210-205500-plate_020",1,0.42246443
"4345","4226",20,"ww","20220212-025500-plate_020",10,0.7271041
"4346","4226",20,"ww","20220212-025500-plate_020",9,2.2752342
"4347","4226",20,"ww","20220212-025500-plate_020",8,4.144294
"4348","4226",20,"ww","20220212-025500-plate_020",7,3.616272
"4349","4226",20,"ww","20220212-025500-plate_020",6,2.053787
"4350","4226",20,"ww","20220212-025500-plate_020",5,2.6966522
"4351","4226",20,"ww","20220212-025500-plate_020",4,1.9855057
"4352","4226",20,"ww","20220212-025500-plate_020",3,2.380476
"4353","4226",20,"ww","20220212-025500-plate_020",2,1.8526683
"4354","4226",20,"ww","20220212-025500-plate_020",1,3.8499637
"4355","4226",33,"ws","20220210-205206-plate_033",10,0.23211911
"4356","4226",33,"ws","20220210-205206-plate_033",9,0.3638784
"4357","4226",33,"ws","20220210-205206-plate_033",8,0.45662522
"4358","4226",33,"ws","20220210-205206-plate_033",7,0.3776474
"4359","4226",33,"ws","20220210-205206-plate_033",6,0.15640591
"4360","4226",33,"ws","20220210-205206-plate_033",5,0.2908638
"4361","4226",33,"ws","20220210-205206-plate_033",4,0
"4362","4226",33,"ws","20220210-205206-plate_033",3,0.51012635
"4363","4226",33,"ws","20220210-205206-plate_033",2,0.4199178
"4364","4226",33,"ws","20220210-205206-plate_033",1,0.19558705
"4365","4226",33,"ws","20220212-025206-plate_033",10,0.6490462
"4366","4226",33,"ws","20220212-025206-plate_033",9,0.91901296
"4367","4226",33,"ws","20220212-025206-plate_033",8,0.83483773
"4368","4226",33,"ws","20220212-025206-plate_033",7,0.38648635
"4369","4226",33,"ws","20220212-025206-plate_033",6,0.5751599
"4370","4226",33,"ws","20220212-025206-plate_033",5,1.1637491
"4371","4226",33,"ws","20220212-025206-plate_033",4,0.4042181
"4372","4226",33,"ws","20220212-025206-plate_033",3,0.6056316
"4373","4226",33,"ws","20220212-025206-plate_033",2,0.48757124
"4374","4226",33,"ws","20220212-025206-plate_033",1,0.4084798
"4375","K64",23,"ww","20220210-205759-plate_023",10,0.5521534
"4376","K64",23,"ww","20220210-205759-plate_023",9,0.8316458
"4377","K64",23,"ww","20220210-205759-plate_023",8,0.57820565
"4378","K64",23,"ww","20220210-205759-plate_023",7,0.863271
"4379","K64",23,"ww","20220210-205759-plate_023",6,1.2317803
"4380","K64",23,"ww","20220210-205759-plate_023",5,0.60439163
"4381","K64",23,"ww","20220210-205759-plate_023",4,0.7141852
"4382","K64",23,"ww","20220210-205759-plate_023",3,0.6876111
"4383","K64",23,"ww","20220210-205759-plate_023",2,0.8789262
"4384","K64",23,"ww","20220210-205759-plate_023",1,1.1888759
"4385","K64",23,"ww","20220212-025800-plate_023",10,1.6299667
"4386","K64",23,"ww","20220212-025800-plate_023",9,3.4659863
"4387","K64",23,"ww","20220212-025800-plate_023",8,2.164844
"4388","K64",23,"ww","20220212-025800-plate_023",7,2.0625496
"4389","K64",23,"ww","20220212-025800-plate_023",6,2.0111828
"4390","K64",23,"ww","20220212-025800-plate_023",5,2.6073716
"4391","K64",23,"ww","20220212-025800-plate_023",4,2.4968035
"4392","K64",23,"ww","20220212-025800-plate_023",3,2.4853895
"4393","K64",23,"ww","20220212-025800-plate_023",2,3.9390638
"4394","K64",23,"ww","20220212-025800-plate_023",1,1.7370627
"4395","K64",26,"ws","20220210-210100-plate_026",10,0.5564747
"4396","K64",26,"ws","20220210-210100-plate_026",9,0.45767283
"4397","K64",26,"ws","20220210-210100-plate_026",8,0.69454527
"4398","K64",26,"ws","20220210-210100-plate_026",7,0.5607602
"4399","K64",26,"ws","20220210-210100-plate_026",6,1.1437336
"4400","K64",26,"ws","20220210-210100-plate_026",5,0.43580446
"4401","K64",26,"ws","20220210-210100-plate_026",4,0.595129
"4402","K64",26,"ws","20220210-210100-plate_026",3,0.6055748
"4403","K64",26,"ws","20220210-210100-plate_026",2,0.93348515
"4404","K64",26,"ws","20220210-210100-plate_026",1,0.9866553
"4405","K64",26,"ws","20220212-030100-plate_026",10,1.4680147
"4406","K64",26,"ws","20220212-030100-plate_026",9,1.1322911
"4407","K64",26,"ws","20220212-030100-plate_026",8,0.7731258
"4408","K64",26,"ws","20220212-030100-plate_026",7,1.3784996
"4409","K64",26,"ws","20220212-030100-plate_026",6,1.6115894
"4410","K64",26,"ws","20220212-030100-plate_026",5,1.4365876
"4411","K64",26,"ws","20220212-030100-plate_026",4,1.3817502
"4412","K64",26,"ws","20220212-030100-plate_026",3,0.93455344
"4413","K64",26,"ws","20220212-030100-plate_026",2,2.015232
"4414","K64",26,"ws","20220212-030100-plate_026",1,2.2534313
"4415","MS153",21,"ww","20220210-210701-plate_021",10,0.45739865
"4416","MS153",21,"ww","20220210-210701-plate_021",9,0.521877
"4417","MS153",21,"ww","20220210-210701-plate_021",8,0.76332897
"4418","MS153",21,"ww","20220210-210701-plate_021",7,0.9465057
"4419","MS153",21,"ww","20220210-210701-plate_021",6,0.7947033
